,lat,long,date,mda8,site_name,geometry,UniqueID
86891,39.77949,-105.00518,2019-07-01,0.035882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86892,39.77949,-105.00518,2019-07-02,0.034824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86893,39.77949,-105.00518,2019-07-03,0.040412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86894,39.77949,-105.00518,2019-07-04,0.031824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86895,39.77949,-105.00518,2019-07-05,0.035059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86896,39.77949,-105.00518,2019-07-06,0.043,La Casa,POINT (-105.00518 39.77949),08_031_0026
86897,39.77949,-105.00518,2019-07-07,0.038647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86898,39.77949,-105.00518,2019-07-08,0.033353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86899,39.77949,-105.00518,2019-07-09,0.041353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86900,39.77949,-105.00518,2019-07-10,0.044647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86901,39.77949,-105.00518,2019-07-11,0.042059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86902,39.77949,-105.00518,2019-07-12,0.040765,La Casa,POINT (-105.00518 39.77949),08_031_0026
86903,39.77949,-105.00518,2019-07-13,0.042412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86904,39.77949,-105.00518,2019-07-14,0.037176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86905,39.77949,-105.00518,2019-07-15,0.034647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86906,39.77949,-105.00518,2019-07-16,0.047529,La Casa,POINT (-105.00518 39.77949),08_031_0026
86907,39.77949,-105.00518,2019-07-17,0.047,La Casa,POINT (-105.00518 39.77949),08_031_0026
86908,39.77949,-105.00518,2019-07-18,0.045176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86909,39.77949,-105.00518,2019-07-19,0.046,La Casa,POINT (-105.00518 39.77949),08_031_0026
86910,39.77949,-105.00518,2019-07-22,0.044714,La Casa,POINT (-105.00518 39.77949),08_031_0026
86911,39.77949,-105.00518,2019-07-23,0.051882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86912,39.77949,-105.00518,2019-07-24,0.049,La Casa,POINT (-105.00518 39.77949),08_031_0026
86913,39.77949,-105.00518,2019-07-25,0.041,La Casa,POINT (-105.00518 39.77949),08_031_0026
86914,39.77949,-105.00518,2019-07-26,0.046059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86915,39.77949,-105.00518,2019-07-27,0.041941,La Casa,POINT (-105.00518 39.77949),08_031_0026
86916,39.77949,-105.00518,2019-07-28,0.037471,La Casa,POINT (-105.00518 39.77949),08_031_0026
86917,39.77949,-105.00518,2019-07-29,0.041529,La Casa,POINT (-105.00518 39.77949),08_031_0026
86918,39.77949,-105.00518,2019-07-30,0.040235,La Casa,POINT (-105.00518 39.77949),08_031_0026
86919,39.77949,-105.00518,2019-07-31,0.047059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86920,39.77949,-105.00518,2019-08-01,0.041471,La Casa,POINT (-105.00518 39.77949),08_031_0026
86921,39.77949,-105.00518,2019-08-02,0.041412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86922,39.77949,-105.00518,2019-08-03,0.050588,La Casa,POINT (-105.00518 39.77949),08_031_0026
86923,39.77949,-105.00518,2019-08-04,0.049647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86924,39.77949,-105.00518,2019-08-05,0.047412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86925,39.77949,-105.00518,2019-08-06,0.049353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86926,39.77949,-105.00518,2019-08-07,0.056647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86927,39.77949,-105.00518,2019-08-08,0.049647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86928,39.77949,-105.00518,2019-08-09,0.044294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86929,39.77949,-105.00518,2019-08-10,0.046824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86930,39.77949,-105.00518,2019-08-11,0.031,La Casa,POINT (-105.00518 39.77949),08_031_0026
86931,39.77949,-105.00518,2019-08-12,0.044235,La Casa,POINT (-105.00518 39.77949),08_031_0026
86932,39.77949,-105.00518,2019-08-13,0.044176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86933,39.77949,-105.00518,2019-08-14,0.041294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86934,39.77949,-105.00518,2019-08-15,0.032294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86935,39.77949,-105.00518,2019-08-16,0.043059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86936,39.77949,-105.00518,2019-08-17,0.035941,La Casa,POINT (-105.00518 39.77949),08_031_0026
86937,39.77949,-105.00518,2019-08-18,0.042529,La Casa,POINT (-105.00518 39.77949),08_031_0026
86938,39.77949,-105.00518,2019-08-19,0.036,La Casa,POINT (-105.00518 39.77949),08_031_0026
86939,39.77949,-105.00518,2019-08-20,0.042882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86940,39.77949,-105.00518,2019-08-21,0.043176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86941,39.77949,-105.00518,2019-08-22,0.045647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86942,39.77949,-105.00518,2019-08-23,0.046941,La Casa,POINT (-105.00518 39.77949),08_031_0026
86943,39.77949,-105.00518,2019-08-24,0.044294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86944,39.77949,-105.00518,2019-08-25,0.036353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86945,39.77949,-105.00518,2019-08-26,0.043353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86946,39.77949,-105.00518,2019-08-27,0.036647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86947,39.77949,-105.00518,2019-08-28,0.033294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86948,39.77949,-105.00518,2019-08-29,0.031,La Casa,POINT (-105.00518 39.77949),08_031_0026
86949,39.77949,-105.00518,2019-08-30,0.044647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86950,39.77949,-105.00518,2019-08-31,0.041765,La Casa,POINT (-105.00518 39.77949),08_031_0026
86951,39.77949,-105.00518,2019-09-01,0.035706,La Casa,POINT (-105.00518 39.77949),08_031_0026
86952,39.77949,-105.00518,2019-09-02,0.032412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86953,39.77949,-105.00518,2019-09-03,0.036706,La Casa,POINT (-105.00518 39.77949),08_031_0026
86954,39.77949,-105.00518,2019-09-04,0.032882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86955,39.77949,-105.00518,2019-09-05,0.040176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86956,39.77949,-105.00518,2019-09-06,0.040235,La Casa,POINT (-105.00518 39.77949),08_031_0026
86957,39.77949,-105.00518,2019-09-07,0.043059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86958,39.77949,-105.00518,2019-09-08,0.031529,La Casa,POINT (-105.00518 39.77949),08_031_0026
86959,39.77949,-105.00518,2019-09-09,0.040941,La Casa,POINT (-105.00518 39.77949),08_031_0026
86960,39.77949,-105.00518,2019-09-10,0.047765,La Casa,POINT (-105.00518 39.77949),08_031_0026
86961,39.77949,-105.00518,2019-09-11,0.037824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86962,39.77949,-105.00518,2019-09-12,0.038353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86963,39.77949,-105.00518,2019-09-13,0.031765,La Casa,POINT (-105.00518 39.77949),08_031_0026
86964,39.77949,-105.00518,2019-09-14,0.036176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86965,39.77949,-105.00518,2019-09-15,0.035706,La Casa,POINT (-105.00518 39.77949),08_031_0026
86966,39.77949,-105.00518,2019-09-16,0.036059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86967,39.77949,-105.00518,2019-09-17,0.026471,La Casa,POINT (-105.00518 39.77949),08_031_0026
86968,39.77949,-105.00518,2019-09-18,0.028353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86969,39.77949,-105.00518,2019-09-19,0.042059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86970,39.77949,-105.00518,2019-09-20,0.031471,La Casa,POINT (-105.00518 39.77949),08_031_0026
86971,39.77949,-105.00518,2019-09-21,0.036647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86972,39.77949,-105.00518,2019-09-22,0.031412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86973,39.77949,-105.00518,2019-09-23,0.016588,La Casa,POINT (-105.00518 39.77949),08_031_0026
86974,39.77949,-105.00518,2019-09-24,0.026647,La Casa,POINT (-105.00518 39.77949),08_031_0026
86975,39.77949,-105.00518,2019-09-25,0.032294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86976,39.77949,-105.00518,2019-09-26,0.027059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86977,39.77949,-105.00518,2019-09-27,0.030824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86978,39.77949,-105.00518,2019-09-28,0.031,La Casa,POINT (-105.00518 39.77949),08_031_0026
86979,39.77949,-105.00518,2019-09-29,0.035294,La Casa,POINT (-105.00518 39.77949),08_031_0026
86980,39.77949,-105.00518,2019-09-30,0.028882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86981,39.77949,-105.00518,2019-10-01,0.004588,La Casa,POINT (-105.00518 39.77949),08_031_0026
86982,39.77949,-105.00518,2019-10-02,0.011824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86984,39.77949,-105.00518,2019-10-04,0.021588,La Casa,POINT (-105.00518 39.77949),08_031_0026
86985,39.77949,-105.00518,2019-10-05,0.035118,La Casa,POINT (-105.00518 39.77949),08_031_0026
86986,39.77949,-105.00518,2019-10-06,0.026,La Casa,POINT (-105.00518 39.77949),08_031_0026
86987,39.77949,-105.00518,2019-10-07,0.023176,La Casa,POINT (-105.00518 39.77949),08_031_0026
86988,39.77949,-105.00518,2019-10-08,0.021059,La Casa,POINT (-105.00518 39.77949),08_031_0026
86989,39.77949,-105.00518,2019-10-09,0.021412,La Casa,POINT (-105.00518 39.77949),08_031_0026
86990,39.77949,-105.00518,2019-10-10,0.010882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86991,39.77949,-105.00518,2019-10-11,0.018118,La Casa,POINT (-105.00518 39.77949),08_031_0026
86992,39.77949,-105.00518,2019-10-12,0.016824,La Casa,POINT (-105.00518 39.77949),08_031_0026
86993,39.77949,-105.00518,2019-10-13,0.020882,La Casa,POINT (-105.00518 39.77949),08_031_0026
86994,39.77949,-105.00518,2019-10-14,0.025118,La Casa,POINT (-105.00518 39.77949),08_031_0026
86997,39.77949,-105.00518,2019-10-17,0.0116,La Casa,POINT (-105.00518 39.77949),08_031_0026
86998,39.77949,-105.00518,2019-10-18,0.030353,La Casa,POINT (-105.00518 39.77949),08_031_0026
86999,39.77949,-105.00518,2019-10-19,0.026529,La Casa,POINT (-105.00518 39.77949),08_031_0026
87000,39.77949,-105.00518,2019-10-20,0.033294,La Casa,POINT (-105.00518 39.77949),08_031_0026
87001,39.77949,-105.00518,2019-10-21,0.035706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87002,39.77949,-105.00518,2019-10-22,0.032235,La Casa,POINT (-105.00518 39.77949),08_031_0026
87003,39.77949,-105.00518,2019-10-23,0.025588,La Casa,POINT (-105.00518 39.77949),08_031_0026
87004,39.77949,-105.00518,2019-10-24,0.017412,La Casa,POINT (-105.00518 39.77949),08_031_0026
87005,39.77949,-105.00518,2019-10-25,0.018765,La Casa,POINT (-105.00518 39.77949),08_031_0026
87006,39.77949,-105.00518,2019-10-26,0.027647,La Casa,POINT (-105.00518 39.77949),08_031_0026
87007,39.77949,-105.00518,2019-10-27,0.022941,La Casa,POINT (-105.00518 39.77949),08_031_0026
87008,39.77949,-105.00518,2019-10-28,0.013824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87009,39.77949,-105.00518,2019-10-29,0.021059,La Casa,POINT (-105.00518 39.77949),08_031_0026
87010,39.77949,-105.00518,2019-10-30,0.014118,La Casa,POINT (-105.00518 39.77949),08_031_0026
87011,39.77949,-105.00518,2019-10-31,0.004706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87012,39.77949,-105.00518,2019-11-01,0.019882,La Casa,POINT (-105.00518 39.77949),08_031_0026
87013,39.77949,-105.00518,2019-11-02,0.007706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87014,39.77949,-105.00518,2019-11-03,0.011824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87015,39.77949,-105.00518,2019-11-04,0.010706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87016,39.77949,-105.00518,2019-11-05,0.005824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87017,39.77949,-105.00518,2019-11-06,0.009118,La Casa,POINT (-105.00518 39.77949),08_031_0026
87018,39.77949,-105.00518,2019-11-07,0.004765,La Casa,POINT (-105.00518 39.77949),08_031_0026
87019,39.77949,-105.00518,2019-11-08,0.017118,La Casa,POINT (-105.00518 39.77949),08_031_0026
87020,39.77949,-105.00518,2019-11-09,0.015059,La Casa,POINT (-105.00518 39.77949),08_031_0026
87021,39.77949,-105.00518,2019-11-10,0.020353,La Casa,POINT (-105.00518 39.77949),08_031_0026
87022,39.77949,-105.00518,2019-11-11,0.007,La Casa,POINT (-105.00518 39.77949),08_031_0026
87023,39.77949,-105.00518,2019-11-12,0.012647,La Casa,POINT (-105.00518 39.77949),08_031_0026
87024,39.77949,-105.00518,2019-11-13,0.020882,La Casa,POINT (-105.00518 39.77949),08_031_0026
87026,39.77949,-105.00518,2019-11-15,0.003353,La Casa,POINT (-105.00518 39.77949),08_031_0026
87027,39.77949,-105.00518,2019-11-16,0.028765,La Casa,POINT (-105.00518 39.77949),08_031_0026
87028,39.77949,-105.00518,2019-11-17,0.025059,La Casa,POINT (-105.00518 39.77949),08_031_0026
87029,39.77949,-105.00518,2019-11-18,0.013647,La Casa,POINT (-105.00518 39.77949),08_031_0026
87030,39.77949,-105.00518,2019-11-19,0.006588,La Casa,POINT (-105.00518 39.77949),08_031_0026
87031,39.77949,-105.00518,2019-11-20,0.013412,La Casa,POINT (-105.00518 39.77949),08_031_0026
87034,39.77949,-105.00518,2019-11-24,0.026824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87035,39.77949,-105.00518,2019-11-25,0.021588,La Casa,POINT (-105.00518 39.77949),08_031_0026
87036,39.77949,-105.00518,2019-11-26,0.014412,La Casa,POINT (-105.00518 39.77949),08_031_0026
87037,39.77949,-105.00518,2019-11-27,0.012706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87038,39.77949,-105.00518,2019-11-28,0.011882,La Casa,POINT (-105.00518 39.77949),08_031_0026
87039,39.77949,-105.00518,2019-11-29,0.016353,La Casa,POINT (-105.00518 39.77949),08_031_0026
87040,39.77949,-105.00518,2019-11-30,0.017353,La Casa,POINT (-105.00518 39.77949),08_031_0026
87041,39.77949,-105.00518,2019-12-01,0.006647,La Casa,POINT (-105.00518 39.77949),08_031_0026
87042,39.77949,-105.00518,2019-12-02,0.005588,La Casa,POINT (-105.00518 39.77949),08_031_0026
87043,39.77949,-105.00518,2019-12-03,0.017824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87044,39.77949,-105.00518,2019-12-04,0.002941,La Casa,POINT (-105.00518 39.77949),08_031_0026
87045,39.77949,-105.00518,2019-12-05,0.009294,La Casa,POINT (-105.00518 39.77949),08_031_0026
87046,39.77949,-105.00518,2019-12-06,0.002882,La Casa,POINT (-105.00518 39.77949),08_031_0026
87047,39.77949,-105.00518,2019-12-07,0.018824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87048,39.77949,-105.00518,2019-12-08,0.029353,La Casa,POINT (-105.00518 39.77949),08_031_0026
87049,39.77949,-105.00518,2019-12-09,0.010941,La Casa,POINT (-105.00518 39.77949),08_031_0026
87050,39.77949,-105.00518,2019-12-10,0.003706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87051,39.77949,-105.00518,2019-12-11,0.016118,La Casa,POINT (-105.00518 39.77949),08_031_0026
87052,39.77949,-105.00518,2019-12-12,0.024706,La Casa,POINT (-105.00518 39.77949),08_031_0026
87053,39.77949,-105.00518,2019-12-13,0.024,La Casa,POINT (-105.00518 39.77949),08_031_0026
87054,39.77949,-105.00518,2019-12-14,0.015412,La Casa,POINT (-105.00518 39.77949),08_031_0026
87055,39.77949,-105.00518,2019-12-15,0.030294,La Casa,POINT (-105.00518 39.77949),08_031_0026
87056,39.77949,-105.00518,2019-12-16,0.019059,La Casa,POINT (-105.00518 39.77949),08_031_0026
87059,39.77949,-105.00518,2019-12-20,0.009941,La Casa,POINT (-105.00518 39.77949),08_031_0026
87060,39.77949,-105.00518,2019-12-21,0.011529,La Casa,POINT (-105.00518 39.77949),08_031_0026
87061,39.77949,-105.00518,2019-12-22,0.009294,La Casa,POINT (-105.00518 39.77949),08_031_0026
87062,39.77949,-105.00518,2019-12-23,0.004824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87063,39.77949,-105.00518,2019-12-24,0.007059,La Casa,POINT (-105.00518 39.77949),08_031_0026
87064,39.77949,-105.00518,2019-12-25,0.020471,La Casa,POINT (-105.00518 39.77949),08_031_0026
87065,39.77949,-105.00518,2019-12-26,0.008882,La Casa,POINT (-105.00518 39.77949),08_031_0026
87066,39.77949,-105.00518,2019-12-27,0.012294,La Casa,POINT (-105.00518 39.77949),08_031_0026
87067,39.77949,-105.00518,2019-12-28,0.025647,La Casa,POINT (-105.00518 39.77949),08_031_0026
87068,39.77949,-105.00518,2019-12-29,0.014824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87069,39.77949,-105.00518,2019-12-30,0.019824,La Casa,POINT (-105.00518 39.77949),08_031_0026
87071,39.534488,-105.070358,2019-01-01,0.015,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87072,39.534488,-105.070358,2019-01-02,0.033294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87073,39.534488,-105.070358,2019-01-03,0.030471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87074,39.534488,-105.070358,2019-01-04,0.031588,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87075,39.534488,-105.070358,2019-01-05,0.020941,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87076,39.534488,-105.070358,2019-01-06,0.040059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87077,39.534488,-105.070358,2019-01-07,0.040471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87078,39.534488,-105.070358,2019-01-08,0.017059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87079,39.534488,-105.070358,2019-01-09,0.010588,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87080,39.534488,-105.070358,2019-01-10,0.015,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87081,39.534488,-105.070358,2019-01-11,0.030235,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87082,39.534488,-105.070358,2019-01-12,0.029118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87083,39.534488,-105.070358,2019-01-13,0.031647,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87084,39.534488,-105.070358,2019-01-14,0.036824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87085,39.534488,-105.070358,2019-01-15,0.037765,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87086,39.534488,-105.070358,2019-01-16,0.019176,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87087,39.534488,-105.070358,2019-01-17,0.037353,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87088,39.534488,-105.070358,2019-01-18,0.028059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87089,39.534488,-105.070358,2019-01-19,0.031118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87090,39.534488,-105.070358,2019-01-20,0.031471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87091,39.534488,-105.070358,2019-01-21,0.036941,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87092,39.534488,-105.070358,2019-01-22,0.034357,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87093,39.534488,-105.070358,2019-01-23,0.036,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87094,39.534488,-105.070358,2019-01-24,0.028824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87095,39.534488,-105.070358,2019-01-25,0.035706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87096,39.534488,-105.070358,2019-01-26,0.041235,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87097,39.534488,-105.070358,2019-01-27,0.038235,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87098,39.534488,-105.070358,2019-01-28,0.037412,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87099,39.534488,-105.070358,2019-01-29,0.024235,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87100,39.534488,-105.070358,2019-01-30,0.032118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87101,39.534488,-105.070358,2019-01-31,0.028294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87102,39.534488,-105.070358,2019-02-01,0.036824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87103,39.534488,-105.070358,2019-02-02,0.038294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87104,39.534488,-105.070358,2019-02-03,0.044824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87105,39.534488,-105.070358,2019-02-04,0.016067,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87106,39.534488,-105.070358,2019-02-05,0.041706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87107,39.534488,-105.070358,2019-02-06,0.013647,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87108,39.534488,-105.070358,2019-02-07,0.019882,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87109,39.534488,-105.070358,2019-02-08,0.023824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87110,39.534488,-105.070358,2019-02-09,0.029294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87111,39.534488,-105.070358,2019-02-10,0.013529,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87112,39.534488,-105.070358,2019-02-11,0.032294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87113,39.534488,-105.070358,2019-02-12,0.036765,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87114,39.534488,-105.070358,2019-02-13,0.043294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87115,39.534488,-105.070358,2019-02-14,0.028353,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87116,39.534488,-105.070358,2019-02-15,0.044706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87117,39.534488,-105.070358,2019-02-16,0.040118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87118,39.534488,-105.070358,2019-02-17,0.037529,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87119,39.534488,-105.070358,2019-02-18,0.029118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87120,39.534488,-105.070358,2019-02-19,0.020412,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87121,39.534488,-105.070358,2019-02-20,0.037059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87122,39.534488,-105.070358,2019-02-21,0.030588,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87123,39.534488,-105.070358,2019-02-22,0.018824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87124,39.534488,-105.070358,2019-02-23,0.046824,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87125,39.534488,-105.070358,2019-02-24,0.046706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87126,39.534488,-105.070358,2019-02-25,0.030588,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87127,39.534488,-105.070358,2019-02-26,0.012882,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87128,39.534488,-105.070358,2019-02-27,0.007941,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87129,39.534488,-105.070358,2019-02-28,0.026118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87130,39.534488,-105.070358,2019-03-01,0.032176,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87131,39.534488,-105.070358,2019-03-02,0.038059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87132,39.534488,-105.070358,2019-03-03,0.032235,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87133,39.534488,-105.070358,2019-03-04,0.036118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87134,39.534488,-105.070358,2019-03-05,0.026941,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87136,39.534488,-105.070358,2019-03-07,0.037,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87137,39.534488,-105.070358,2019-03-08,0.037647,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87138,39.534488,-105.070358,2019-03-09,0.040471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87139,39.534488,-105.070358,2019-03-10,0.035471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87140,39.534488,-105.070358,2019-03-11,0.034118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87142,39.534488,-105.070358,2019-03-14,0.047,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87143,39.534488,-105.070358,2019-03-15,0.045706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87144,39.534488,-105.070358,2019-03-16,0.043471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87145,39.534488,-105.070358,2019-03-17,0.043529,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87146,39.534488,-105.070358,2019-03-18,0.037059,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87147,39.534488,-105.070358,2019-03-19,0.045353,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87148,39.534488,-105.070358,2019-03-20,0.042471,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87149,39.534488,-105.070358,2019-03-21,0.044706,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87150,39.534488,-105.070358,2019-03-22,0.041176,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87151,39.534488,-105.070358,2019-03-23,0.038118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87152,39.534488,-105.070358,2019-03-24,0.039176,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87153,39.534488,-105.070358,2019-03-25,0.042294,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87154,39.534488,-105.070358,2019-03-26,0.048765,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87155,39.534488,-105.070358,2019-03-27,0.047,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87156,39.534488,-105.070358,2019-03-28,0.031118,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87157,39.534488,-105.070358,2019-03-29,0.023176,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
87158,39.534488,-105.070358,2019-03-30,0.041353,Chatfield State Park,POINT (-105.070358 39.534488),08_035_0004
